feature_set,feature_count,selection_rank,candidate_name,hidden_dims,dropout,learning_rate,weight_decay,epochs,batch_size,class_weighted_loss,weakened_threshold,stopped_threshold,validation_samples,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_pr_auc_mean,seed_macro_pr_auc_std,oof_accuracy,oof_balanced_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_weighted_f1,oof_macro_pr_auc,oof_macro_ovr_roc_auc,oof_retained_precision,oof_retained_recall,oof_retained_f1,oof_retained_support,oof_retained_pr_auc,oof_weakened_precision,oof_weakened_recall,oof_weakened_f1,oof_weakened_support,oof_weakened_pr_auc,oof_stopped_precision,oof_stopped_recall,oof_stopped_f1,oof_stopped_support,oof_stopped_pr_auc,selected
core56_dl_stable,56,5,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.36,0.45,24596,0.5386551105070957,0.0009782631096937112,0.5884595757507608,0.0008312678472655314,0.6070499268173687,0.5274496921659065,0.6092265912671413,0.5274496921659065,0.5395718715920209,0.593507944631473,0.5902482528809423,0.7700383104394345,0.7701637355973318,0.5174696954263013,0.6190215073417413,9817,0.7590918069238436,0.5523400547672392,0.802513789673569,0.6543296346813138,11059,0.6001079663887281,0.505175983436853,0.2623655913978495,0.3453644727530078,3720,0.41154498533025535,False
core56_dl_stable,56,6,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.3,0.45,24596,0.5231103776072626,0.0007770616500101577,0.5884595757507608,0.0008312678472655314,0.5943649373881932,0.5149720337181851,0.6200949358904205,0.5149720337181851,0.5237150301819152,0.5746833812158142,0.5902482528809423,0.7700383104394345,0.8178339073861461,0.4353672201283488,0.5682377185401848,9817,0.7590918069238436,0.5372749168482625,0.847183289628357,0.6575428992525529,11059,0.6001079663887281,0.505175983436853,0.2623655913978495,0.3453644727530078,3720,0.41154498533025535,False
core56_dl_stable,56,7,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.42,0.55,24596,0.5024463789000676,0.0016568382466049044,0.5884595757507608,0.0008312678472655314,0.6028215970076435,0.5001654201331209,0.5966869710121933,0.5001654201331209,0.5016276987539593,0.5785225587456119,0.5902482528809423,0.7700383104394345,0.671430178913019,0.6078231638993583,0.6380453378956373,9817,0.7590918069238436,0.5646350537779883,0.7547698706935527,0.6460026313752806,11059,0.6001079663887281,0.5539956803455723,0.13790322580645162,0.22083512699095997,3720,0.41154498533025535,False
core56_dl_stable,56,8,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.36,0.55,24596,0.5016593391042049,0.0017594502614152556,0.5884595757507608,0.0008312678472655314,0.6060741583997398,0.49921717537104393,0.6217875080584551,0.49921717537104393,0.5004954783224203,0.5780292407598985,0.5902482528809423,0.7700383104394345,0.7643522693116922,0.5180808801059387,0.6175702750288385,9817,0.7590918069238436,0.5470145745181006,0.8416674202007415,0.6630810329474621,11059,0.6001079663887281,0.5539956803455723,0.13790322580645162,0.22083512699095997,3720,0.41154498533025535,False
core56_dl_stable,56,9,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.3,0.55,24596,0.48664406696891843,0.0020070960870684318,0.5884595757507608,0.0008312678472655314,0.5940803382663847,0.4872328533870345,0.634589421214932,0.4872328533870345,0.48502188650552364,0.5596549882802078,0.5902482528809423,0.7700383104394345,0.8169310147143131,0.4354690842416217,0.5681063122923588,9817,0.7590918069238436,0.5328415685849108,0.8883262501130301,0.666124220233252,11059,0.6001079663887281,0.5539956803455723,0.13790322580645162,0.22083512699095997,3720,0.41154498533025535,False
core45_filtered_keep_decline,45,1,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.42,0.35,24596,0.5610676931107833,0.0007665678640230482,0.5783818083332574,0.0006467432789526298,0.5969669865018702,0.5601782656921234,0.5743426639769494,0.5601782656921234,0.5645623990567316,0.5975747601752637,0.5823069984749434,0.7623609367665029,0.7051282051282052,0.5938677803809718,0.6447332043129665,9817,0.7502185227301583,0.5679699130298519,0.6554842209964734,0.608597095122156,11059,0.5901611693363882,0.44992987377279103,0.4311827956989247,0.4403568977350721,3720,0.4065413033582837,True
core45_filtered_keep_decline,45,2,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.36,0.35,24596,0.557036384537807,0.0008486883919901706,0.5783818083332574,0.0006467432789526298,0.594120995283786,0.5551854841601641,0.5868308079457859,0.5551854841601641,0.5599093512170761,0.5928414758293109,0.5823069984749434,0.7623609367665029,0.7566358484938861,0.516858510746664,0.6141741814440477,9817,0.7502185227301583,0.5539267015706806,0.7175151460349037,0.6251969744721084,11059,0.5901611693363882,0.44992987377279103,0.4311827956989247,0.4403568977350721,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,3,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.3,0.35,24596,0.5429187187346819,0.002540392179208416,0.5783818083332574,0.0006467432789526298,0.5831842576028623,0.5441564379783917,0.5963987255207509,0.5441564379783917,0.5462191982284206,0.5767633295005548,0.5823069984749434,0.7623609367665029,0.8004459308807135,0.4388305999796272,0.5668793999605237,9817,0.7502185227301583,0.5388203719087482,0.7624559182566235,0.631421296989666,11059,0.5901611693363882,0.44992987377279103,0.4311827956989247,0.4403568977350721,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,4,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.42,0.45,24596,0.5356702590302809,0.0011694851350570492,0.5783818083332574,0.0006467432789526298,0.6015612294682062,0.5238171131996333,0.584010611771988,0.5238171131996333,0.5356929180302917,0.5906233155799081,0.5823069984749434,0.7623609367665029,0.6926074633915918,0.597433024345523,0.6415094339622641,9817,0.7502185227301583,0.561026936026936,0.7232118636404739,0.6318783330041478,11059,0.5901611693363882,0.4983974358974359,0.2508064516129032,0.33369098712446355,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,5,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.36,0.45,24596,0.5324937199247851,0.001338784389510908,0.5783818083332574,0.0006467432789526298,0.6007480891201822,0.5202208129157718,0.6001917069729611,0.5202208129157718,0.5318156763315484,0.5867951842625246,0.5823069984749434,0.7623609367665029,0.7540448270743655,0.5174696954263013,0.613748942853691,9817,0.7502185227301583,0.548132857947082,0.792386291708111,0.6480070990164905,11059,0.5901611693363882,0.4983974358974359,0.2508064516129032,0.33369098712446355,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,6,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.3,0.45,24596,0.5181923094843235,0.003085915038524221,0.5783818083332574,0.0006467432789526298,0.5900146365262644,0.5093310335246661,0.6110004077246843,0.5093310335246661,0.5178393276945734,0.5703027747648404,0.5823069984749434,0.7623609367665029,0.7999628873631471,0.43913619231944584,0.5670130211758516,9817,0.7502185227301583,0.5346408999134699,0.8380504566416493,0.652813974783405,11059,0.5901611693363882,0.4983974358974359,0.2508064516129032,0.33369098712446355,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,7,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.36,0.55,24596,0.48764449585853753,0.004506637785144829,0.5783818083332574,0.0006467432789526298,0.5985526101805172,0.488348694129505,0.6098668383067937,0.488348694129505,0.4855795286824327,0.5679106405910945,0.5823069984749434,0.7623609367665029,0.7479411764705882,0.5180808801059387,0.6121441896852621,9817,0.7502185227301583,0.5415319499147611,0.8329867076589204,0.656359102244389,11059,0.5901611693363882,0.5401273885350318,0.11397849462365592,0.18823529411764706,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,8,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.42,0.55,24596,0.48596138066228906,0.00409035590220001,0.5783818083332574,0.0006467432789526298,0.5930232558139535,0.48741835549241236,0.5849290113973478,0.48741835549241236,0.4848949684450254,0.566115845835379,0.5823069984749434,0.7623609367665029,0.6585420144685588,0.6027299582357135,0.6294011275396234,9817,0.7502185227301583,0.5561176311884527,0.7455466136178678,0.6370484836778056,11059,0.5901611693363882,0.5401273885350318,0.11397849462365592,0.18823529411764706,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,9,mlp_medium_low_dropout,128x64x32,0.1,0.0007,0.0001,50,512,False,0.3,0.55,24596,0.4737642714912155,0.006359054976066973,0.5783818083332574,0.0006467432789526298,0.5886322979346235,0.4780388619496568,0.6227504766149873,0.4780388619496568,0.4720424334241115,0.5519409897620372,0.5823069984749434,0.7623609367665029,0.7990732159406858,0.43913619231944584,0.5667893768077833,9817,0.7502185227301583,0.5290508253692441,0.8810018989058686,0.6611026293469041,11059,0.5901611693363882,0.5401273885350318,0.11397849462365592,0.18823529411764706,3720,0.4065413033582837,False
core45_filtered_keep_decline,45,1,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.42,0.35,24596,0.5653133234955673,0.0010153027001060788,0.5866312024125598,0.0005428281214267191,0.6005448040331761,0.5622147309602558,0.5781749016618524,0.5622147309602558,0.5671394046606025,0.6010108376069626,0.5881438921502352,0.7674853164157202,0.7124557765035989,0.5948864215137007,0.6483845897635173,9817,0.7548246472078283,0.5698974836905871,0.6635319649154535,0.6131606434092334,11059,0.5976427604305388,0.452171444791371,0.4282258064516129,0.439872980809057,3720,0.4119642688123388,True
core45_filtered_keep_decline,45,2,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.36,0.35,24596,0.5591182210744113,0.0010898712210061338,0.5866312024125598,0.0005428281214267191,0.5961538461538461,0.5558325237829448,0.5914077043549588,0.5558325237829448,0.5609570255688605,0.5944044507849809,0.5881438921502352,0.7674853164157202,0.768406551354661,0.5113578486299277,0.6140672782874618,9817,0.7548246472078283,0.5536451169188445,0.7279139162672936,0.6289308176100629,11059,0.5976427604305388,0.452171444791371,0.4282258064516129,0.439872980809057,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,3,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.3,0.35,24596,0.5434171997071712,0.0012043779689383891,0.5866312024125598,0.0005428281214267191,0.5819238900634249,0.5422133068829426,0.5984299517740256,0.5422133068829426,0.5441512542062757,0.5744477087604971,0.5881438921502352,0.7674853164157202,0.8063898986034054,0.42935723744524806,0.5603562882212177,9817,0.7548246472078283,0.5367285119273003,0.7690568767519668,0.6322244935885523,11059,0.5976427604305388,0.452171444791371,0.4282258064516129,0.439872980809057,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,4,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.42,0.45,24596,0.5390554548193754,0.0005689960702770472,0.5866312024125598,0.0005428281214267191,0.6059521873475362,0.5280870880644163,0.5898503643726655,0.5280870880644163,0.5403623943274454,0.5951322316318497,0.5881438921502352,0.7674853164157202,0.7022626601221118,0.597534888458796,0.6456796917996698,9817,0.7548246472078283,0.5633096531550356,0.7313500316484312,0.6364244403352087,11059,0.5976427604305388,0.5039787798408488,0.2553763440860215,0.3389830508474576,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,5,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.36,0.45,24596,0.5336602724745919,0.0005362953694529328,0.5866312024125598,0.0005428281214267191,0.6030248820946496,0.5227137031261956,0.6062924027296215,0.5227137031261956,0.5345918980315955,0.5889494935032183,0.5881438921502352,0.7674853164157202,0.766742944317315,0.511969033309565,0.6139750794038602,9817,0.7548246472078283,0.5481554840307007,0.8007957319830002,0.6508175638434687,11059,0.5976427604305388,0.5039787798408488,0.2553763440860215,0.3389830508474576,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,6,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.3,0.45,24596,0.5176682623946983,0.00023671616114345645,0.5866312024125598,0.0005428281214267191,0.5889575540738331,0.509192171629572,0.614453639722571,0.509192171629572,0.517481610245991,0.5685792210812934,0.5881438921502352,0.7674853164157202,0.8062356541698547,0.42935723744524806,0.5603190428713859,9817,0.7548246472078283,0.5331464851570097,0.8428429333574464,0.6531427370191297,11059,0.5976427604305388,0.5039787798408488,0.2553763440860215,0.3389830508474576,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,7,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.42,0.55,24596,0.48909798500767954,0.0019590802696404933,0.5866312024125598,0.0005428281214267191,0.5972109286062774,0.4919866451264068,0.5892166836118852,0.4919866451264068,0.49056053123417026,0.5708649962907105,0.5881438921502352,0.7674853164157202,0.664979187760153,0.6021187735560762,0.6319897359136106,9817,0.7548246472078283,0.5597446236559139,0.7531422370919613,0.6421990053587262,11059,0.5976427604305388,0.5429262394195888,0.1206989247311828,0.19749285243017375,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,8,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.36,0.55,24596,0.4886765338489964,0.0023237381675044787,0.5866312024125598,0.0005428281214267191,0.6008700601723858,0.49134744067711783,0.6149955634493639,0.49134744067711783,0.48965800890473693,0.5706486513415319,0.5881438921502352,0.7674853164157202,0.7597765363128491,0.5125802179892024,0.6121654501216545,9817,0.7548246472078283,0.5422839146156538,0.8407631793109684,0.6593157241623826,11059,0.5976427604305388,0.5429262394195888,0.1206989247311828,0.19749285243017375,3720,0.4119642688123388,False
core45_filtered_keep_decline,45,9,mlp_compact_unweighted,128x64,0.2,0.0005,0.0005,50,512,False,0.3,0.55,24596,0.47319450748099134,0.002790114732768668,0.5866312024125598,0.0005428281214267191,0.5878598146040006,0.47859433125257006,0.6256571828569814,0.47859433125257006,0.4732258775926114,0.5510996093342199,0.5881438921502352,0.7674853164157202,0.8056935422239205,0.4295609656717938,0.5603614377782207,9817,0.7548246472078283,0.5283517669274346,0.8855231033547337,0.6618233425694398,11059,0.5976427604305388,0.5429262394195888,0.1206989247311828,0.19749285243017375,3720,0.4119642688123388,False
