split,ranking,target_rate,target_users,status_loss_captured,status_loss_precision,status_loss_recall,status_loss_lift,stopped_captured,stopped_recall,weakened_captured,weakened_recall
final_test,unified,0.1,654,600,0.9174311926605505,0.15193719929095972,1.5177457537734558,297,0.33597285067873306,303,0.09885807504078303
final_test,unified,0.15,980,867,0.8846938775510204,0.21954925297543681,1.4635870098862538,388,0.43891402714932126,479,0.1562805872756933
final_test,unified,0.2,1307,1142,0.8737566947207345,0.28918713598379336,1.4454931594354414,481,0.5441176470588235,661,0.21566068515497552
final_test,unified,0.25,1634,1409,0.8623011015911872,0.35679918966827046,1.4265416806014755,551,0.6233031674208145,858,0.2799347471451876
final_test,unified,0.3,1960,1659,0.8464285714285714,0.4201063560395037,1.4002830734724885,605,0.6843891402714932,1054,0.3438825448613377
final_test,unified,0.35,2287,1907,0.8338434630520333,0.48290706507976705,1.3794629891412848,655,0.7409502262443439,1252,0.40848287112561177
final_test,unified,0.4,2614,2153,0.8236419280795715,0.5452013167890605,1.362586152480081,704,0.7963800904977375,1449,0.47275693311582384
final_test,stopped_only,0.05,327,308,0.9418960244648318,0.07799442896935933,1.558218973874081,186,0.21040723981900453,122,0.039804241435562805
final_test,stopped_only,0.1,654,592,0.9051987767584098,0.14991136996708027,1.497509143723143,308,0.34841628959276016,284,0.09265905383360522
final_test,stopped_only,0.15,980,874,0.8918367346938776,0.22132185363383136,1.47540374468349,407,0.4604072398190045,467,0.15236541598694944
final_test,stopped_only,0.2,1307,1140,0.8722264728385616,0.2886806786528235,1.4429616477726823,492,0.5565610859728507,648,0.21141924959216965
final_test,stopped_only,0.25,1634,1391,0.8512851897184822,0.35224107368954166,1.408317585320548,569,0.6436651583710408,822,0.26818923327895594
final_test,stopped_only,0.3,1960,1639,0.8362244897959183,0.415041782729805,1.3834020237621512,628,0.7104072398190046,1011,0.3298531810766721
final_test,stopped_only,0.35,2287,1873,0.8189768255356362,0.4742972904532793,1.354868473341178,678,0.7669683257918553,1195,0.3898858075040783
final_test,stopped_only,0.4,2614,2121,0.8114001530221883,0.5370979994935426,1.3423340591780086,720,0.8144796380090498,1401,0.4570962479608483
final_test,weakened_only,0.05,327,259,0.7920489296636085,0.06558622436059762,1.3103205007577499,26,0.029411764705882353,233,0.07601957585644371
final_test,weakened_only,0.1,654,503,0.7691131498470948,0.12737401873892124,1.2723768569134135,71,0.08031674208144797,432,0.14094616639477978
final_test,weakened_only,0.15,980,741,0.7561224489795918,0.18764244112433529,1.2508857835360023,111,0.1255656108597285,630,0.20554649265905384
final_test,weakened_only,0.2,1307,977,0.7475133894414691,0.24740440617877943,1.2366434472578165,148,0.167420814479638,829,0.2704730831973899
final_test,weakened_only,0.25,1634,1223,0.7484700122399021,0.30969865788807294,1.2382260293652267,189,0.21380090497737556,1034,0.33735725938009786
final_test,weakened_only,0.3,1960,1450,0.7397959183673469,0.3671815649531527,1.2238761039994626,223,0.252262443438914,1227,0.400326264274062
final_test,weakened_only,0.35,2287,1681,0.735024048972453,0.4256773866801722,1.2159817958817511,265,0.2997737556561086,1416,0.46199021207177815
final_test,weakened_only,0.4,2614,1891,0.7234123947972456,0.4788554064320081,1.1967721385693608,306,0.34615384615384615,1585,0.5171288743882545
